origin,horizon,source_index,target_index,method,window_length,ridge,min_pred_eig,reference_residual,reference_refreshed,reference_fallback
2,3,276,279,local_bwar,48.0,0.01,0.0885598692772871,4.611848898491975e-11,1.0,0.0
2,3,277,280,local_bwar,48.0,0.01,0.07828501495131052,5.0829249472607426e-11,1.0,0.0
2,3,278,281,local_bwar,48.0,0.01,0.0827446035193583,5.967781265926535e-11,1.0,0.0
2,3,279,282,local_bwar,48.0,0.01,0.13302153587983043,6.649410725906506e-11,1.0,0.0
2,3,280,283,local_bwar,48.0,0.01,0.08602487622439711,7.153968940869849e-11,1.0,0.0
2,3,281,284,local_bwar,48.0,0.01,0.06714577531032605,7.940585003670338e-11,1.0,0.0
2,3,282,285,local_bwar,48.0,0.01,0.08949631423723847,8.854802613277516e-11,1.0,0.0
2,3,283,286,local_bwar,48.0,0.01,0.07480070855814619,8.825290720930957e-11,1.0,0.0
2,3,284,287,local_bwar,48.0,0.01,0.09072961098911325,8.366454567891223e-11,1.0,0.0
2,3,285,288,local_bwar,48.0,0.01,0.10140091350139731,8.629477890338999e-11,1.0,0.0
2,3,286,289,local_bwar,48.0,0.01,0.11003457856544478,1.0226466876488546e-10,1.0,0.0
2,3,287,290,local_bwar,48.0,0.01,0.13100767367398325,1.1587092931587243e-10,1.0,0.0
2,3,288,291,local_bwar,48.0,0.01,0.11848122325624678,1.2749413681846254e-10,1.0,0.0
2,3,289,292,local_bwar,48.0,0.01,0.10884352888769402,1.3391725057641762e-10,1.0,0.0
2,3,290,293,local_bwar,48.0,0.01,0.12312301992526319,1.2784204078469073e-10,1.0,0.0
2,3,291,294,local_bwar,48.0,0.01,0.11076634521023644,9.968567750170051e-11,1.0,0.0
2,3,292,295,local_bwar,48.0,0.01,0.12734400498335893,9.365989185965676e-11,1.0,0.0
2,3,293,296,local_bwar,48.0,0.01,0.1261451550019177,8.652137691020262e-11,1.0,0.0
2,3,294,297,local_bwar,48.0,0.01,0.10569882932787932,7.25750231333576e-11,1.0,0.0
2,3,295,298,local_bwar,48.0,0.01,0.11024781237302314,6.783919809011811e-11,1.0,0.0
2,3,296,299,local_bwar,48.0,0.01,0.12047773565091417,7.293747339853768e-11,1.0,0.0
2,3,297,300,local_bwar,48.0,0.01,0.1053573828583614,6.93993354760809e-11,1.0,0.0
2,3,298,301,local_bwar,48.0,0.01,0.10454693372847355,6.819904265268621e-11,1.0,0.0
2,3,299,302,local_bwar,48.0,0.01,0.11226308163514945,6.569937640820007e-11,1.0,0.0
2,3,300,303,local_bwar,48.0,0.01,0.11375123960213575,6.121448213087048e-11,1.0,0.0
2,3,301,304,local_bwar,48.0,0.01,0.0864483815371815,9.834220759989947e-10,1.0,0.0
2,3,302,305,local_bwar,48.0,0.01,0.08875641081170633,9.506056169743708e-10,1.0,0.0
2,3,303,306,local_bwar,48.0,0.01,0.11663315527605336,6.331323647700392e-11,1.0,0.0
2,3,304,307,local_bwar,48.0,0.01,0.1278056434014294,6.284625828195075e-11,1.0,0.0
2,3,305,308,local_bwar,48.0,0.01,0.09709089291645538,6.064809440569545e-11,1.0,0.0
2,3,306,309,local_bwar,48.0,0.01,0.09762488554677852,6.376577251712322e-11,1.0,0.0
2,4,263,267,local_bwar,48.0,0.01,0.07569118953854949,8.21329134168534e-10,1.0,0.0
2,4,264,268,local_bwar,48.0,0.01,0.09419487914583215,7.965779874468825e-10,1.0,0.0
2,4,265,269,local_bwar,48.0,0.01,0.028353950980745474,8.598938182596486e-10,1.0,0.0
2,4,266,270,local_bwar,48.0,0.01,0.07224646509184297,7.912028919503426e-10,1.0,0.0
2,4,267,271,local_bwar,48.0,0.01,0.09808512912434554,7.786883220941755e-10,1.0,0.0
2,4,268,272,local_bwar,48.0,0.01,0.08252671395467748,8.161068106983291e-10,1.0,0.0
2,4,269,273,local_bwar,48.0,0.01,0.16051830291741911,7.816321101593119e-10,1.0,0.0
2,4,270,274,local_bwar,48.0,0.01,0.11023353890670876,7.119463660642972e-10,1.0,0.0
2,4,271,275,local_bwar,48.0,0.01,0.12648886931677011,7.351206501703992e-10,1.0,0.0
2,4,272,276,local_bwar,48.0,0.01,0.11427866922271078,7.757808192462958e-10,1.0,0.0
2,4,273,277,local_bwar,48.0,0.01,0.0867832397228021,8.745197711991706e-10,1.0,0.0
2,4,274,278,local_bwar,48.0,0.01,0.1195300340569114,9.949152098079988e-10,1.0,0.0
2,4,275,279,local_bwar,48.0,0.01,0.10178674018811308,4.65846856760946e-11,1.0,0.0
2,4,276,280,local_bwar,48.0,0.01,0.11066817320980936,4.611848898491975e-11,1.0,0.0
2,4,277,281,local_bwar,48.0,0.01,0.10578228689482515,5.0829249472607426e-11,1.0,0.0
2,4,278,282,local_bwar,48.0,0.01,0.0854702237087626,5.967781265926535e-11,1.0,0.0
2,4,279,283,local_bwar,48.0,0.01,0.09604157260108259,6.649410725906506e-11,1.0,0.0
2,4,280,284,local_bwar,48.0,0.01,0.06489322442127479,7.153968940869849e-11,1.0,0.0
2,4,281,285,local_bwar,48.0,0.01,0.0756211816102991,7.940585003670338e-11,1.0,0.0
2,4,282,286,local_bwar,48.0,0.01,0.11034446647178772,8.854802613277516e-11,1.0,0.0
2,4,283,287,local_bwar,48.0,0.01,0.10720386761023148,8.825290720930957e-11,1.0,0.0
2,4,284,288,local_bwar,48.0,0.01,0.0824863890634436,8.366454567891223e-11,1.0,0.0
2,4,285,289,local_bwar,48.0,0.01,0.11369680440329417,8.629477890338999e-11,1.0,0.0
2,4,286,290,local_bwar,48.0,0.01,0.11955061477822582,1.0226466876488546e-10,1.0,0.0
2,4,287,291,local_bwar,48.0,0.01,0.09790968448296927,1.1587092931587243e-10,1.0,0.0
2,4,288,292,local_bwar,48.0,0.01,0.09369039102661773,1.2749413681846254e-10,1.0,0.0
2,4,289,293,local_bwar,48.0,0.01,0.10226237112743003,1.3391725057641762e-10,1.0,0.0
2,4,290,294,local_bwar,48.0,0.01,0.13709172843835785,1.2784204078469073e-10,1.0,0.0
2,4,291,295,local_bwar,48.0,0.01,0.13889080495502346,9.968567750170051e-11,1.0,0.0
2,4,292,296,local_bwar,48.0,0.01,0.12573494648604044,9.365989185965676e-11,1.0,0.0
2,4,293,297,local_bwar,48.0,0.01,0.09357672885321333,8.652137691020262e-11,1.0,0.0
2,4,294,298,local_bwar,48.0,0.01,0.0838307339281634,7.25750231333576e-11,1.0,0.0
2,4,295,299,local_bwar,48.0,0.01,0.09111372860742005,6.783919809011811e-11,1.0,0.0
2,4,296,300,local_bwar,48.0,0.01,0.11874298849077679,7.293747339853768e-11,1.0,0.0
2,4,297,301,local_bwar,48.0,0.01,0.11189333393045073,6.93993354760809e-11,1.0,0.0
2,4,298,302,local_bwar,48.0,0.01,0.1106857258557339,6.819904265268621e-11,1.0,0.0
2,4,299,303,local_bwar,48.0,0.01,0.11044567870811194,6.569937640820007e-11,1.0,0.0
2,4,300,304,local_bwar,48.0,0.01,0.09147636447743858,6.121448213087048e-11,1.0,0.0
2,4,301,305,local_bwar,48.0,0.01,0.06876541251409506,9.834220759989947e-10,1.0,0.0
2,4,302,306,local_bwar,48.0,0.01,0.08037897253712165,9.506056169743708e-10,1.0,0.0
2,4,303,307,local_bwar,48.0,0.01,0.11302742209822146,6.331323647700392e-11,1.0,0.0
2,4,304,308,local_bwar,48.0,0.01,0.13417549801694098,6.284625828195075e-11,1.0,0.0
2,4,305,309,local_bwar,48.0,0.01,0.11080717507099501,6.064809440569545e-11,1.0,0.0
2,5,262,267,local_bwar,48.0,0.01,0.14106252789795057,9.386947017097751e-10,1.0,0.0
2,5,263,268,local_bwar,48.0,0.01,0.0827861193080691,8.21329134168534e-10,1.0,0.0
2,5,264,269,local_bwar,48.0,0.01,0.08232602597504265,7.965779874468825e-10,1.0,0.0
2,5,265,270,local_bwar,48.0,0.01,0.02904616348013739,8.598938182596486e-10,1.0,0.0
2,5,266,271,local_bwar,48.0,0.01,0.08846251570268857,7.912028919503426e-10,1.0,0.0
2,5,267,272,local_bwar,48.0,0.01,0.12048954537056031,7.786883220941755e-10,1.0,0.0
2,5,268,273,local_bwar,48.0,0.01,0.11833098854375407,8.161068106983291e-10,1.0,0.0
2,5,269,274,local_bwar,48.0,0.01,0.17025497662885,7.816321101593119e-10,1.0,0.0
2,5,270,275,local_bwar,48.0,0.01,0.14135273254783284,7.119463660642972e-10,1.0,0.0
2,5,271,276,local_bwar,48.0,0.01,0.11946729889707573,7.351206501703992e-10,1.0,0.0
2,5,272,277,local_bwar,48.0,0.01,0.10062977984055109,7.757808192462958e-10,1.0,0.0
2,5,273,278,local_bwar,48.0,0.01,0.08397841765069634,8.745197711991706e-10,1.0,0.0
2,5,274,279,local_bwar,48.0,0.01,0.11498196508541562,9.949152098079988e-10,1.0,0.0
2,5,275,280,local_bwar,48.0,0.01,0.1046575254207854,4.65846856760946e-11,1.0,0.0
2,5,276,281,local_bwar,48.0,0.01,0.1198352411277834,4.611848898491975e-11,1.0,0.0
2,5,277,282,local_bwar,48.0,0.01,0.12158052293291631,5.0829249472607426e-11,1.0,0.0
2,5,278,283,local_bwar,48.0,0.01,0.07791033453507618,5.967781265926535e-11,1.0,0.0
2,5,279,284,local_bwar,48.0,0.01,0.0728752915611142,6.649410725906506e-11,1.0,0.0
2,5,280,285,local_bwar,48.0,0.01,0.0713233911809832,7.153968940869849e-11,1.0,0.0
2,5,281,286,local_bwar,48.0,0.01,0.0975602388253794,7.940585003670338e-11,1.0,0.0
2,5,282,287,local_bwar,48.0,0.01,0.1326019445876318,8.854802613277516e-11,1.0,0.0
2,5,283,288,local_bwar,48.0,0.01,0.11063220635029936,8.825290720930957e-11,1.0,0.0
2,5,284,289,local_bwar,48.0,0.01,0.127437554093645,8.366454567891223e-11,1.0,0.0
2,5,285,290,local_bwar,48.0,0.01,0.10449050150117972,8.629477890338999e-11,1.0,0.0
2,5,286,291,local_bwar,48.0,0.01,0.07758092454739608,1.0226466876488546e-10,1.0,0.0
2,5,287,292,local_bwar,48.0,0.01,0.07548387250582385,1.1587092931587243e-10,1.0,0.0
2,5,288,293,local_bwar,48.0,0.01,0.0858075953887752,1.2749413681846254e-10,1.0,0.0
2,5,289,294,local_bwar,48.0,0.01,0.10245304962849035,1.3391725057641762e-10,1.0,0.0
2,5,290,295,local_bwar,48.0,0.01,0.13415455882232383,1.2784204078469073e-10,1.0,0.0
2,5,291,296,local_bwar,48.0,0.01,0.15016863287938143,9.968567750170051e-11,1.0,0.0
2,5,292,297,local_bwar,48.0,0.01,0.11203723951208247,9.365989185965676e-11,1.0,0.0
2,5,293,298,local_bwar,48.0,0.01,0.08378504165701092,8.652137691020262e-11,1.0,0.0
2,5,294,299,local_bwar,48.0,0.01,0.083700051680507,7.25750231333576e-11,1.0,0.0
2,5,295,300,local_bwar,48.0,0.01,0.08749616956875646,6.783919809011811e-11,1.0,0.0
2,5,296,301,local_bwar,48.0,0.01,0.11551899416200971,7.293747339853768e-11,1.0,0.0
2,5,297,302,local_bwar,48.0,0.01,0.11216198783350471,6.93993354760809e-11,1.0,0.0
2,5,298,303,local_bwar,48.0,0.01,0.11815925424461662,6.819904265268621e-11,1.0,0.0
2,5,299,304,local_bwar,48.0,0.01,0.09989104077773689,6.569937640820007e-11,1.0,0.0
2,5,300,305,local_bwar,48.0,0.01,0.0884809723118827,6.121448213087048e-11,1.0,0.0
2,5,301,306,local_bwar,48.0,0.01,0.0795548081232173,9.834220759989947e-10,1.0,0.0
2,5,302,307,local_bwar,48.0,0.01,0.08929249874714233,9.506056169743708e-10,1.0,0.0
2,5,303,308,local_bwar,48.0,0.01,0.11754677696837335,6.331323647700392e-11,1.0,0.0
2,5,304,309,local_bwar,48.0,0.01,0.1280709349288358,6.284625828195075e-11,1.0,0.0
3,3,307,310,local_bwar,72.0,0.01,0.10848992494221824,1.733090419944689e-10,1.0,0.0
3,3,308,311,local_bwar,72.0,0.01,0.08996027152750133,1.823244190558911e-10,1.0,0.0
3,3,309,312,local_bwar,72.0,0.01,0.08158567374221197,1.9968624014279137e-10,1.0,0.0
3,3,310,313,local_bwar,72.0,0.01,0.0939803893954239,2.1118227348009258e-10,1.0,0.0
3,3,311,314,local_bwar,72.0,0.01,0.08088649588998215,2.1662452522512653e-10,1.0,0.0
3,3,312,315,local_bwar,72.0,0.01,0.1155898190966944,2.062259448595656e-10,1.0,0.0
3,3,313,316,local_bwar,72.0,0.01,0.1185920468988435,1.9204584666410554e-10,1.0,0.0
3,3,314,317,local_bwar,72.0,0.01,0.1038519989506607,1.5617838476767479e-10,1.0,0.0
3,3,315,318,local_bwar,72.0,0.01,0.08911992775546715,1.1766016005143905e-10,1.0,0.0
3,3,316,319,local_bwar,72.0,0.01,0.09282174435441154,1.0468711813098192e-10,1.0,0.0
3,3,317,320,local_bwar,72.0,0.01,0.10177706224203825,1.0260369852484713e-10,1.0,0.0
3,3,318,321,local_bwar,72.0,0.01,0.09897217678000979,9.67387893540207e-11,1.0,0.0
3,3,319,322,local_bwar,72.0,0.01,0.04007383188399478,9.220743364311036e-11,1.0,0.0
3,3,320,323,local_bwar,72.0,0.01,0.04326715750768822,9.252625248753078e-11,1.0,0.0
3,3,321,324,local_bwar,72.0,0.01,0.07282035098378661,8.659520438569023e-11,1.0,0.0
3,3,322,325,local_bwar,72.0,0.01,0.08057835046815925,8.42702283872956e-11,1.0,0.0
3,3,323,326,local_bwar,72.0,0.01,0.03461573519185691,8.798459271960671e-11,1.0,0.0
3,3,324,327,local_bwar,72.0,0.01,0.03520820409030515,9.752733248534777e-11,1.0,0.0
3,3,325,328,local_bwar,72.0,0.01,0.02397610107123501,1.0586232118030397e-10,1.0,0.0
3,3,326,329,local_bwar,72.0,0.01,0.04321608049475479,1.0998952166273242e-10,1.0,0.0
3,3,327,330,local_bwar,72.0,0.01,0.040007456568533446,1.0486455126799531e-10,1.0,0.0
3,3,328,331,local_bwar,72.0,0.01,0.04047423379139466,9.682561672345244e-11,1.0,0.0
3,3,329,332,local_bwar,72.0,0.01,0.04261083029734989,9.557809443311903e-11,1.0,0.0
3,3,330,333,local_bwar,72.0,0.01,1.004029757700435e-08,1.0287274345338908e-10,1.0,0.0
3,3,331,334,local_bwar,72.0,0.01,1.002231776842751e-08,1.1201795874314541e-10,1.0,0.0
3,3,332,335,local_bwar,72.0,0.01,1.0014753604428192e-08,1.1478714864657514e-10,1.0,0.0
3,3,333,336,local_bwar,72.0,0.01,0.018127380709560544,1.1780945677446132e-10,1.0,0.0
3,3,334,337,local_bwar,72.0,0.01,0.027821971396800343,1.1266183946385537e-10,1.0,0.0
3,3,335,338,local_bwar,72.0,0.01,0.04667292140993191,1.1243337827773854e-10,1.0,0.0
3,3,336,339,local_bwar,72.0,0.01,0.039671207853680016,1.142664754667679e-10,1.0,0.0
3,3,337,340,local_bwar,72.0,0.01,0.03477414746301092,1.2553143249731143e-10,1.0,0.0
3,3,338,341,local_bwar,72.0,0.01,0.029912979172190678,1.354681962528117e-10,1.0,0.0
3,3,339,342,local_bwar,72.0,0.01,0.03270769329966845,1.4015654571097792e-10,1.0,0.0
3,3,340,343,local_bwar,72.0,0.01,0.03394369018971613,1.4481872973751716e-10,1.0,0.0
3,3,341,344,local_bwar,72.0,0.01,0.028548432698768837,1.4654749715338337e-10,1.0,0.0
3,3,342,345,local_bwar,72.0,0.01,0.03866686581707467,1.555525347668906e-10,1.0,0.0
3,3,343,346,local_bwar,72.0,0.01,0.027283052401845354,1.8009937310487435e-10,1.0,0.0
3,3,344,347,local_bwar,72.0,0.01,0.027472138552828693,2.0850755656307293e-10,1.0,0.0
3,3,345,348,local_bwar,72.0,0.01,0.025909954969869173,2.3208609739777044e-10,1.0,0.0
3,3,346,349,local_bwar,72.0,0.01,0.013808430078390879,2.5197928118349444e-10,1.0,0.0
3,3,347,350,local_bwar,72.0,0.01,0.01034006065365983,2.6333809984301586e-10,1.0,0.0
3,3,348,351,local_bwar,72.0,0.01,0.008866789435738657,2.5179340977423114e-10,1.0,0.0
3,3,349,352,local_bwar,72.0,0.01,0.023370022289064818,2.2017704958614223e-10,1.0,0.0
3,4,306,310,local_bwar,24.0,0.1,0.09307370707081242,9.552536659656145e-11,1.0,0.0
3,4,307,311,local_bwar,24.0,0.1,0.07435851603769728,9.382352178572741e-11,1.0,0.0
3,4,308,312,local_bwar,24.0,0.1,0.06876732175835948,8.150847841958488e-11,1.0,0.0
3,4,309,313,local_bwar,24.0,0.1,0.07658330474913165,6.752190967201235e-11,1.0,0.0
3,4,310,314,local_bwar,24.0,0.1,0.08561977462873865,7.027744079878209e-11,1.0,0.0
3,4,311,315,local_bwar,24.0,0.1,0.08955114018671416,7.485594893340723e-11,1.0,0.0
3,4,312,316,local_bwar,24.0,0.1,0.08656085496666674,7.832138449287879e-11,1.0,0.0
3,4,313,317,local_bwar,24.0,0.1,0.07992754087898181,8.790772745342395e-11,1.0,0.0
3,4,314,318,local_bwar,24.0,0.1,0.07343402340758133,9.079233387323666e-11,1.0,0.0
3,4,315,319,local_bwar,24.0,0.1,0.06629698876754868,7.625475802975148e-11,1.0,0.0
3,4,316,320,local_bwar,24.0,0.1,0.07137865128714328,8.552430852817775e-11,1.0,0.0
3,4,317,321,local_bwar,24.0,0.1,0.0788745454662465,1.066303481525356e-10,1.0,0.0
3,4,318,322,local_bwar,24.0,0.1,0.08086124034313842,1.0795151588659401e-10,1.0,0.0
3,4,319,323,local_bwar,24.0,0.1,0.0810060044498647,1.0487668251399394e-10,1.0,0.0
3,4,320,324,local_bwar,24.0,0.1,0.07001081011463682,1.2372683937266543e-10,1.0,0.0
3,4,321,325,local_bwar,24.0,0.1,0.07003612670578188,1.3818488859963942e-10,1.0,0.0
3,4,322,326,local_bwar,24.0,0.1,0.06396790700329945,1.6390902965732823e-10,1.0,0.0
3,4,323,327,local_bwar,24.0,0.1,0.0692903153645519,1.9255834304995528e-10,1.0,0.0
3,4,324,328,local_bwar,24.0,0.1,0.06298043032990025,2.256410352561337e-10,1.0,0.0
3,4,325,329,local_bwar,24.0,0.1,0.05755174127128849,2.621687740395764e-10,1.0,0.0
3,4,326,330,local_bwar,24.0,0.1,0.052984279692650696,2.7759141246158357e-10,1.0,0.0
3,4,327,331,local_bwar,24.0,0.1,0.049666003241374136,2.598945430284202e-10,1.0,0.0
3,4,328,332,local_bwar,24.0,0.1,0.047202167371973504,1.9821483293016944e-10,1.0,0.0
3,4,329,333,local_bwar,24.0,0.1,0.04200296459219329,1.5139789004458167e-10,1.0,0.0
3,4,330,334,local_bwar,24.0,0.1,0.01856128456022274,1.2540397121659453e-10,1.0,0.0
3,4,331,335,local_bwar,24.0,0.1,0.008452669975115788,1.1494011620696966e-10,1.0,0.0
3,4,332,336,local_bwar,24.0,0.1,0.009693988516785336,1.2329487401794543e-10,1.0,0.0
3,4,333,337,local_bwar,24.0,0.1,0.017930011203856774,1.6197989902123897e-10,1.0,0.0
3,4,334,338,local_bwar,24.0,0.1,0.030661564980758962,1.8892603147841464e-10,1.0,0.0
3,4,335,339,local_bwar,24.0,0.1,0.03503838494413228,2.2527195415279933e-10,1.0,0.0
3,4,336,340,local_bwar,24.0,0.1,0.03735715283474602,1.8978468464920183e-10,1.0,0.0
3,4,337,341,local_bwar,24.0,0.1,0.02996477628822735,1.3392216084466403e-10,1.0,0.0
3,4,338,342,local_bwar,24.0,0.1,0.0244094033035151,1.4745258822738806e-10,1.0,0.0
3,4,339,343,local_bwar,24.0,0.1,0.02469602156258492,1.5551915513462083e-10,1.0,0.0
3,4,340,344,local_bwar,24.0,0.1,0.026601902236218087,1.480104594007861e-10,1.0,0.0
3,4,341,345,local_bwar,24.0,0.1,0.03441409814428882,1.3453143933679546e-10,1.0,0.0
3,4,342,346,local_bwar,24.0,0.1,0.03233862018956702,1.306376357450064e-10,1.0,0.0
3,4,343,347,local_bwar,24.0,0.1,0.0237758233674283,1.1991738433549567e-10,1.0,0.0
3,4,344,348,local_bwar,24.0,0.1,0.01883547025058916,1.1160730206675948e-10,1.0,0.0
3,4,345,349,local_bwar,24.0,0.1,0.016348770810905605,1.0587467058773119e-10,1.0,0.0
3,4,346,350,local_bwar,24.0,0.1,0.013646843733196443,1.1200580451976294e-10,1.0,0.0
3,4,347,351,local_bwar,24.0,0.1,0.012473899298689074,1.2200583344019044e-10,1.0,0.0
3,4,348,352,local_bwar,24.0,0.1,0.012657689274963062,1.1177353990511919e-10,1.0,0.0
3,5,305,310,local_bwar,24.0,0.1,0.09618648823108769,8.547061507908576e-11,1.0,0.0
3,5,306,311,local_bwar,24.0,0.1,0.08900835237102404,9.552536659656145e-11,1.0,0.0
3,5,307,312,local_bwar,24.0,0.1,0.07617256557988339,9.382352178572741e-11,1.0,0.0
3,5,308,313,local_bwar,24.0,0.1,0.07620398942542893,8.150847841958488e-11,1.0,0.0
3,5,309,314,local_bwar,24.0,0.1,0.08069342299458618,6.752190967201235e-11,1.0,0.0
3,5,310,315,local_bwar,24.0,0.1,0.0855863673975254,7.027744079878209e-11,1.0,0.0
3,5,311,316,local_bwar,24.0,0.1,0.08989606397510583,7.485594893340723e-11,1.0,0.0
3,5,312,317,local_bwar,24.0,0.1,0.08832712306927627,7.832138449287879e-11,1.0,0.0
3,5,313,318,local_bwar,24.0,0.1,0.0804050843212069,8.790772745342395e-11,1.0,0.0
3,5,314,319,local_bwar,24.0,0.1,0.07498408763648233,9.079233387323666e-11,1.0,0.0
3,5,315,320,local_bwar,24.0,0.1,0.06966332978425821,7.625475802975148e-11,1.0,0.0
3,5,316,321,local_bwar,24.0,0.1,0.07148107105166458,8.552430852817775e-11,1.0,0.0
3,5,317,322,local_bwar,24.0,0.1,0.07842091985202888,1.066303481525356e-10,1.0,0.0
3,5,318,323,local_bwar,24.0,0.1,0.08546649620002829,1.0795151588659401e-10,1.0,0.0
3,5,319,324,local_bwar,24.0,0.1,0.08971873342443505,1.0487668251399394e-10,1.0,0.0
3,5,320,325,local_bwar,24.0,0.1,0.07699922713302414,1.2372683937266543e-10,1.0,0.0
3,5,321,326,local_bwar,24.0,0.1,0.0715377247915889,1.3818488859963942e-10,1.0,0.0
3,5,322,327,local_bwar,24.0,0.1,0.06614229659361998,1.6390902965732823e-10,1.0,0.0
3,5,323,328,local_bwar,24.0,0.1,0.07016796443286655,1.9255834304995528e-10,1.0,0.0
3,5,324,329,local_bwar,24.0,0.1,0.06974296451641833,2.256410352561337e-10,1.0,0.0
3,5,325,330,local_bwar,24.0,0.1,0.0663240467153747,2.621687740395764e-10,1.0,0.0
3,5,326,331,local_bwar,24.0,0.1,0.059461128762252624,2.7759141246158357e-10,1.0,0.0
3,5,327,332,local_bwar,24.0,0.1,0.054023565956585674,2.598945430284202e-10,1.0,0.0
3,5,328,333,local_bwar,24.0,0.1,0.05011882713270748,1.9821483293016944e-10,1.0,0.0
3,5,329,334,local_bwar,24.0,0.1,0.043683927287600635,1.5139789004458167e-10,1.0,0.0
3,5,330,335,local_bwar,24.0,0.1,0.022491148380052763,1.2540397121659453e-10,1.0,0.0
3,5,331,336,local_bwar,24.0,0.1,0.010833774397272424,1.1494011620696966e-10,1.0,0.0
3,5,332,337,local_bwar,24.0,0.1,0.012275657423441588,1.2329487401794543e-10,1.0,0.0
3,5,333,338,local_bwar,24.0,0.1,0.02076038483792814,1.6197989902123897e-10,1.0,0.0
3,5,334,339,local_bwar,24.0,0.1,0.032709724704737826,1.8892603147841464e-10,1.0,0.0
3,5,335,340,local_bwar,24.0,0.1,0.03447016533789844,2.2527195415279933e-10,1.0,0.0
3,5,336,341,local_bwar,24.0,0.1,0.036746345058089915,1.8978468464920183e-10,1.0,0.0
3,5,337,342,local_bwar,24.0,0.1,0.03126803005386849,1.3392216084466403e-10,1.0,0.0
3,5,338,343,local_bwar,24.0,0.1,0.026918075504484603,1.4745258822738806e-10,1.0,0.0
3,5,339,344,local_bwar,24.0,0.1,0.02623809015871294,1.5551915513462083e-10,1.0,0.0
3,5,340,345,local_bwar,24.0,0.1,0.026005736195097592,1.480104594007861e-10,1.0,0.0
3,5,341,346,local_bwar,24.0,0.1,0.030658805996509362,1.3453143933679546e-10,1.0,0.0
3,5,342,347,local_bwar,24.0,0.1,0.03053448848197184,1.306376357450064e-10,1.0,0.0
3,5,343,348,local_bwar,24.0,0.1,0.023917839137175326,1.1991738433549567e-10,1.0,0.0
3,5,344,349,local_bwar,24.0,0.1,0.019255308956511005,1.1160730206675948e-10,1.0,0.0
3,5,345,350,local_bwar,24.0,0.1,0.0168545862354502,1.0587467058773119e-10,1.0,0.0
3,5,346,351,local_bwar,24.0,0.1,0.014146699855371453,1.1200580451976294e-10,1.0,0.0
3,5,347,352,local_bwar,24.0,0.1,0.012526882036434947,1.2200583344019044e-10,1.0,0.0
4,3,350,353,local_bwar,24.0,0.1,0.012583894589336475,1.4635533341319312e-10,1.0,0.0
4,3,351,354,local_bwar,24.0,0.1,0.009922296620729852,3.247347901219656e-10,1.0,0.0
4,3,352,355,local_bwar,24.0,0.1,0.007154493960027452,4.3134793264008656e-10,1.0,0.0
4,3,353,356,local_bwar,24.0,0.1,0.0069150515060363345,5.221023317708859e-10,1.0,0.0
4,3,354,357,local_bwar,24.0,0.1,0.0068480105582197325,6.60930680193041e-10,1.0,0.0
4,3,355,358,local_bwar,24.0,0.1,0.007934973210427767,8.554924795477185e-10,1.0,0.0
4,3,356,359,local_bwar,24.0,0.1,0.007220333753358683,9.421693774950109e-10,1.0,0.0
4,3,357,360,local_bwar,24.0,0.1,0.007638114518245871,1.0769610649628062e-10,1.0,0.0
4,3,358,361,local_bwar,24.0,0.1,0.007763317834110266,1.6089564285138215e-10,1.0,0.0
4,3,359,362,local_bwar,24.0,0.1,0.007668294793199709,1.982292164903942e-10,1.0,0.0
4,3,360,363,local_bwar,24.0,0.1,0.008024019174627327,2.5021353532326067e-10,1.0,0.0
4,4,349,353,local_bwar,24.0,0.1,0.013481560435145376,1.2617521669375532e-10,1.0,0.0
4,4,350,354,local_bwar,24.0,0.1,0.012831216936968353,1.4635533341319312e-10,1.0,0.0
4,4,351,355,local_bwar,24.0,0.1,0.010385075456086237,3.247347901219656e-10,1.0,0.0
4,4,352,356,local_bwar,24.0,0.1,0.008055096558074251,4.3134793264008656e-10,1.0,0.0
4,4,353,357,local_bwar,24.0,0.1,0.007439476122841878,5.221023317708859e-10,1.0,0.0
4,4,354,358,local_bwar,24.0,0.1,0.006732463485294746,6.60930680193041e-10,1.0,0.0
4,4,355,359,local_bwar,24.0,0.1,0.00763237274860389,8.554924795477185e-10,1.0,0.0
4,4,356,360,local_bwar,24.0,0.1,0.007239213030592075,9.421693774950109e-10,1.0,0.0
4,4,357,361,local_bwar,24.0,0.1,0.007793399921557058,1.0769610649628062e-10,1.0,0.0
4,4,358,362,local_bwar,24.0,0.1,0.007546477569514735,1.6089564285138215e-10,1.0,0.0
4,4,359,363,local_bwar,24.0,0.1,0.008021349173000401,1.982292164903942e-10,1.0,0.0
4,5,348,353,local_bwar,24.0,0.1,0.012690278538564486,1.1177353990511919e-10,1.0,0.0
4,5,349,354,local_bwar,24.0,0.1,0.012941376150711528,1.2617521669375532e-10,1.0,0.0
4,5,350,355,local_bwar,24.0,0.1,0.012488908517855637,1.4635533341319312e-10,1.0,0.0
4,5,351,356,local_bwar,24.0,0.1,0.010366791281287946,3.247347901219656e-10,1.0,0.0
4,5,352,357,local_bwar,24.0,0.1,0.008613284449943212,4.3134793264008656e-10,1.0,0.0
4,5,353,358,local_bwar,24.0,0.1,0.0077835119553777065,5.221023317708859e-10,1.0,0.0
4,5,354,359,local_bwar,24.0,0.1,0.0069679103946995394,6.60930680193041e-10,1.0,0.0
4,5,355,360,local_bwar,24.0,0.1,0.007604819402988006,8.554924795477185e-10,1.0,0.0
