regime,movement_control,horizon,method,n_replications,average_step_movement,average_step_movement_se,percent_change_mean,percent_change_se,test_w2_mean,test_w2_se,loss_ratio_mean,loss_ratio_se,repair_rate,percent_change_ci_low,percent_change_ci_high,test_w2_ci_low,test_w2_ci_high,loss_ratio_ci_low,loss_ratio_ci_high
mean_reverting,0.7,3,log_euclidean,60,0.07752268146701545,2.3185835878420422e-06,26.463632727259473,0.009150716757409303,0.3872923314986509,3.603710436383128e-05,0.5198006109286892,4.765629922645404e-05,0.0,26.44569732241495,26.481568132103995,0.3872216987740978,0.387362964223204,0.5197072045822054,0.519894017275173
mean_reverting,0.7,3,fixed,60,0.07752268146701545,2.3185835878420422e-06,0.0,0.0,0.30624797210668137,1.2254030648390989e-05,0.41102771781066666,1.5264877231782435e-05,0.0,0.0,0.0,0.3062239542066105,0.3062719900067522,0.4109977986512924,0.41105763697004094
mean_reverting,0.7,3,local,60,0.07752268146701545,2.3185835878420422e-06,8.354962156198233,0.0035685874045815846,0.33183487936954953,1.8787307252147632e-05,0.4453689345268612,2.42061438651636e-05,0.0,8.347967724885253,8.361956587511214,0.3317980562473353,0.33187170249176373,0.4453214904848855,0.4454163785688369
mean_reverting,0.7,6,persistence,60,0.07752268146701545,2.3185835878420422e-06,133.0257158182961,0.008381903461768956,1.5915190842067843,1.0557603960078264e-05,1.0,0.0,0.0,133.00928728751103,133.04214434908118,1.5914983913030225,1.5915397771105462,1.0,1.0
mean_reverting,0.7,6,euclidean,60,0.07752268146701545,2.3185835878420422e-06,17.84108706954179,0.007424369671832895,0.8048311292606251,5.525863480757686e-05,0.505699952619379,3.3963209158810436e-05,0.0,17.826535304984997,17.85563883409858,0.8047228223364022,0.8049394361848479,0.5056333847294276,0.5057665205093302
mean_reverting,0.7,6,cholesky,60,0.07752268146701545,2.3185835878420422e-06,17.188233117060467,0.0014507759931223461,0.800372273795428,2.759203897672209e-05,0.5028983154463401,1.4517194052909865e-05,0.0,17.185389596113946,17.191076638006987,0.8003181933990335,0.8004263541918224,0.5028698617459965,0.5029267691466838
mean_reverting,0.7,6,log_euclidean,60,0.07752268146701545,2.3185835878420422e-06,16.613758453697542,0.001778324884357771,0.7964487292522989,2.9706585836393743e-05,0.5004330323062027,1.5888557841381087e-05,0.0,16.6102729369242,16.617243970470884,0.7963905043440596,0.7965069541605383,0.5004018907328336,0.5004641738795719
mean_reverting,0.7,6,fixed,60,0.07752268146701545,2.3185835878420422e-06,0.0,0.0,0.6829800812163902,2.8238983610510596e-05,0.4291372189609408,1.5434070935849976e-05,0.0,0.0,0.0,0.6829247328085136,0.6830354296242668,0.4291069681819065,0.4291674697399751
mean_reverting,0.7,6,local,60,0.07752268146701545,2.3185835878420422e-06,5.996286511095075,0.0032903339662613087,0.72393353473953,4.0886935963536805e-05,0.45486952218897897,2.3670841550119872e-05,0.0,5.989837456521203,6.002735565668948,0.7238533963450415,0.7240136731340185,0.4548231273395407,0.4549159170384172
mean_reverting,0.8,1,persistence,60,0.08859735024801955,2.64980981443381e-06,128.08808365001633,0.011452956147958639,0.1288910124373285,1.1166255855119151e-06,1.0,0.0,0.0,128.06563585596632,128.11053144406634,0.1288888238511809,0.12889320102347612,1.0,1.0
